,PROCESSED_DT_MONTH_YEAR,Total_Charges PAID,Total_Charges UNPAID,Total_Records PAID,Total_Records UNPAID,Total_Revenue_Estimate_Lower PAID,Total_Revenue_Estimate_Lower UNPAID,Total_Revenue_Estimate_Upper PAID,Total_Revenue_Estimate_Upper UNPAID,Total_Savings PAID,Total_Savings UNPAID,PAID_RATE,UNPAID_RATE,All Claims Total,Remaining to be Paid Rate,Remaining to be Paid (Lower Estimate),Remaining to be Paid (Upper Estimate),PCODE, pcode
1,2024-02,218453636.69,73805961.29,89798,24207,638418.8192,212692.5555,6212619.326884099,2069766.4937877024,127683763.83999999,42538511.1,0.787667207578615,0.21233279242138503,114005,0.0,0.0,0.0,UHN-P,UHN-P
2,2024-03,217851589.28,75962028.19,89623,24033,630327.85655,226493.91775,6133884.068115451,2204071.134053668,126065571.30999999,45298783.550000004,0.7885461392271416,0.21145386077285844,113656,0.0,0.0,0.0,UHN-P,UHN-P
3,2024-04,218282512.02,68498640.47999999,86336,21004,643345.3652,196951.81975,6260560.825433182,1916589.3063382986,128669073.03999999,39390363.95,0.8043227128749767,0.1956772871250233,107340,0.0,0.0,0.0,UHN-P,UHN-P
4,2024-05,216996799.57000002,71686374.73,88822,22167,649376.6395,206058.116,6319252.721967299,2005205.0400504952,129875327.89999999,41211623.2,0.8002775049779708,0.1997224950220292,110989,0.0,0.0,0.0,UHN-P,UHN-P
5,2024-06,182493536.66,62684262.82,77719,17543,517010.901,173753.3593,5031167.345266068,1690839.0630634737,103402180.2,34750671.86,0.8158447229745334,0.1841552770254666,95262,0.0,0.0,0.0,UHN-P,UHN-P
6,2024-07,183951748.13,64347362.75,80583,19465,531055.63275,186833.646,5167840.277339548,1818126.7298892029,106211126.55,37366729.2,0.8054433871741564,0.1945566128258436,100048,0.0,0.0,0.0,UHN-P,UHN-P
7,2024-08,178244346.54,59745530.99,81861,19362,524166.87610000005,178509.4137,5100803.997369573,1737121.463576319,104833375.22,35701882.74,0.8087193622002904,0.19128063779970955,101223,0.0,0.0,0.0,UHN-P,UHN-P
8,2024-09,166206181.43,56396395.59,77113,17336,487276.1804,153253.84585,4741811.057006045,1491352.973961684,97455236.08,30650769.17,0.8164512064712173,0.18354879352878273,94449,0.0,0.0,0.0,UHN-P,UHN-P
9,2024-10,197246690.41,46816074.27,92412,15261,575711.18455,126343.1116,5602395.048943865,1229477.630262242,115142236.91000001,25268622.32,0.8582653032793737,0.14173469672062633,107673,-0.05609420872560056,-7087.116873132245,-68966.57481538695,UHN-P,UHN-P
10,2024-11,210002247.8,43084494.74,89964,14944,614097.61265,115050.0006,5975943.349733221,1119581.4343024106,122819522.53,23010000.12,0.8575513783505547,0.14244862164944522,104908,-0.055380283796781615,-6371.501684047895,-62002.73756527531,UHN-P,UHN-P
11,2024-12,203088386.55,50579858.38,82308,15470,599154.6615,135391.37565,5830529.61141093,1317528.637565287,119830932.3,27078275.13,0.8417844504898853,0.15821554951011474,97778,-0.03961335593611215,-5363.306754303318,-52191.73087589462,UHN-P,UHN-P
0,2024-01,8311240.1899999995,1378868.08,1044,452,70185.625,11636.734,70185.625,11636.734,701856.25,116367.34,0.6978609625668449,0.30213903743315507,1496,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
1,2024-02,11001294.96,983242.1000000001,1138,401,73152.717,8461.796,73152.717,8461.796,731527.17,84617.95999999999,0.7394411955815464,0.2605588044184535,1539,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
2,2024-03,13616150.73,1354508.62,1450,486,98594.274,10164.043000000001,98594.274,10164.043000000001,985942.74,101640.43,0.7489669421487604,0.2510330578512397,1936,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
3,2024-04,12179334.76,2118834.81,1392,459,84256.704,16351.435000000001,84256.704,16351.435000000001,842567.04,163514.35,0.7520259319286872,0.2479740680713128,1851,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
4,2024-05,13677526.120000001,1250561.66,1598,293,110639.464,13664.752,110639.464,13664.752,1106394.6400000001,136647.52000000002,0.8450555261766262,0.15494447382337387,1891,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
5,2024-06,9938017.93,2851614.49,1482,132,104465.016,4708.104,104465.016,4708.104,1044650.16,47081.04,0.9182156133828996,0.08178438661710037,1614,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
6,2024-07,12364578.629999999,2111235.2,1623,217,146749.048,35191.276,146749.048,35191.276,1467490.48,351912.76,0.8820652173913044,0.11793478260869565,1840,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
7,2024-08,7798506.05,996636.75,1585,187,83022.77600000001,13500.182,83022.77600000001,13500.182,830227.76,135001.82,0.8944695259593679,0.10553047404063205,1772,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
8,2024-09,6038893.91,401679.63,1451,191,75850.986,6046.611000000001,75850.986,6046.611000000001,758509.86,60466.11,0.8836784409257004,0.11632155907429964,1642,0.0,0.0,0.0,UHNUSPEIPI-P,UHNUSPEIPI-P
9,2024-10,7274254.08,820093.73,1400,215,97933.402,5885.744000000001,97933.402,5885.744000000001,979334.02,58857.44,0.8668730650154799,0.13312693498452013,1615,-0.04889758100862018,-287.7986440360002,-287.7986440360002,UHNUSPEIPI-P,UHNUSPEIPI-P
10,2024-11,8792062.74,681742.46,1465,171,81974.708,8978.455,81974.708,8978.455,819747.0800000001,89784.54999999999,0.8954767726161369,0.10452322738386308,1636,-0.07750128860927719,-695.8418322204078,-695.8418322204078,UHNUSPEIPI-P,UHNUSPEIPI-P
11,2024-12,6787697.27,2441342.19,1354,334,74521.894,16150.384,74521.894,16150.384,745218.94,161503.84,0.8021327014218009,0.19786729857819904,1688,0.01584278258505878,255.86702237721195,255.86702237721195,UHNUSPEIPI-P,UHNUSPEIPI-P
0,2024-01,181381.95,78074.73999999999,162,95,3703.2045099999996,2618.31457,7817.3661019724295,5527.19232992577,52157.81,36877.67,0.6303501945525292,0.36964980544747084,257,0.0,0.0,0.0,UPMC-P,UPMC-P
1,2024-02,137232.9,49578.26,152,92,3283.1322999999998,1181.79429,6930.604853446448,2494.7362742735954,46241.3,16644.989999999998,0.6229508196721312,0.3770491803278688,244,0.0,0.0,0.0,UPMC-P,UPMC-P
2,2024-03,86071.34,86014.88,129,99,3091.0538699999997,2429.7414099999996,6525.132402884412,5129.1194109862145,43535.97,34221.71000000001,0.5657894736842105,0.4342105263157895,228,0.0,0.0,0.0,UPMC-P,UPMC-P
3,2024-04,202524.93,143192.16,165,104,4341.9127,5029.74863,9165.662081866385,10617.665412598093,61153.7,70841.53,0.6133828996282528,0.38661710037174724,269,0.0,0.0,0.0,UPMC-P,UPMC-P
4,2024-05,118162.44,218935.90000000002,144,98,3466.9505899999995,7868.775929999999,7318.640368441146,16610.776437836696,48830.29,110827.83,0.5950413223140496,0.4049586776859504,242,0.0,0.0,0.0,UPMC-P,UPMC-P
5,2024-06,99126.02,403246.56,149,154,2960.9201,13367.716699999999,6250.4234799575825,28218.893963096503,41703.1,188277.7,0.49174917491749176,0.5082508250825083,303,0.0,0.0,0.0,UPMC-P,UPMC-P
6,2024-07,172094.77,539116.54,163,137,3573.9752799999997,19694.24767,7544.566638897138,41574.03236131496,50337.68,277383.77,0.5433333333333333,0.45666666666666667,300,0.0,0.0,0.0,UPMC-P,UPMC-P
7,2024-08,129752.68000000001,334714.04,183,98,3797.7992299999996,11998.508679999999,8017.053036776247,25328.53229573701,53490.13,168993.08000000002,0.6512455516014235,0.3487544483985765,281,0.0,0.0,0.0,UPMC-P,UPMC-P
8,2024-09,294333.98,465047.08999999997,142,99,4180.6858999999995,16886.030819999996,8825.316600636268,35645.96137552492,58882.9,237831.41999999998,0.5892116182572614,0.4107883817427386,241,0.0,0.0,0.0,UPMC-P,UPMC-P
9,2024-10,131430.49,294838.99,186,148,3185.50233,11853.20221,6724.510586723224,25021.794207168612,44866.23,166946.51,0.5568862275449101,0.4431137724550898,334,0.032342037784054756,383.3567137378613,809.2558136730896,UPMC-P,UPMC-P
10,2024-11,174727.29,273705.20999999996,164,90,3686.0764699999995,8106.024559999999,7781.209265662779,17111.60197768823,51916.57,114169.36,0.6456692913385826,0.3543307086614173,254,-0.056441026009617756,-457.51234302556026,-965.7963722889281,UPMC-P,UPMC-P
11,2024-12,88113.35,323738.45999999996,155,77,3067.09705,9662.5675,6474.560193849417,20397.422672322376,43198.55,136092.5,0.6681034482758621,0.33189655172413796,232,-0.07887518294689722,-762.1367792992432,-1608.8504449246166,UPMC-P,UPMC-P
0,2024-01,1239602.56,630632.22,992,331,8456.801095,4472.29467,20031.846207750372,10593.641498574432,353841.05,187125.3,0.7498110355253212,0.25018896447467875,1323,0.0,0.0,0.0,USNAS-P,USNAS-P
1,2024-02,1800287.96,765750.88,1037,317,12945.580073000001,5713.102844,30664.53451835074,13532.776312751774,541656.07,239041.96,0.7658788774002954,0.23412112259970458,1354,0.0,0.0,0.0,USNAS-P,USNAS-P
2,2024-03,1331287.65,742679.8099999999,945,315,9964.839232,5666.879527,23603.975633103302,13423.285931346973,416938.88,237107.93,0.75,0.25,1260,0.0,0.0,0.0,USNAS-P,USNAS-P
3,2024-04,1534323.07,819688.35,928,681,10956.491818,10110.791752000001,25952.92908147218,23949.697189213002,458430.62,423045.68,0.5767557489123679,0.4232442510876321,1609,0.0,0.0,0.0,USNAS-P,USNAS-P
4,2024-05,2099905.28,658003.24,1078,368,16235.732465000001,5714.764133000001,38458.00464685753,13536.711451509418,679319.35,239111.47,0.7455048409405256,0.2544951590594744,1446,0.0,0.0,0.0,USNAS-P,USNAS-P
5,2024-06,1765992.16,1154940.2,1041,536,14135.79362,12272.009241,33483.82451465697,29069.02965012959,591455.8,513473.19,0.6601141407736208,0.3398858592263792,1577,0.0,0.0,0.0,USNAS-P,USNAS-P
6,2024-07,1407557.61,1007202.06,979,487,11098.239133000001,9336.714967,26288.68965837878,22116.12123822159,464361.47,390657.52999999997,0.6678035470668485,0.3321964529331514,1466,0.0,0.0,0.0,USNAS-P,USNAS-P
7,2024-08,1246084.55,1309976.34,1036,380,9292.280087000001,10367.512168000001,22010.867174371593,24557.797561201438,388798.33,433787.12,0.731638418079096,0.268361581920904,1416,0.0,0.0,0.0,USNAS-P,USNAS-P
8,2024-09,1386335.97,676900.84,1000,276,10642.872194,9352.749716,25210.050065503023,22154.103168071848,445308.46,391328.44,0.7836990595611285,0.21630094043887146,1276,0.0,0.0,0.0,USNAS-P,USNAS-P
9,2024-10,1741977.6199999999,705828.71,1055,258,17953.944095000003,7544.915476,42527.977528787786,17871.838862932094,751211.05,315686.83999999997,0.8035034272658035,0.1964965727341965,1313,-0.0889250196814475,-670.9317571981579,-1589.2536226298948,USNAS-P,USNAS-P
10,2024-11,1420562.73,1545429.66,924,293,11688.361920000001,24202.184191,27686.52895719618,57328.34746372374,489052.8,1012643.69,0.7592440427280197,0.2407559572719803,1217,-0.04466563514366373,-1081.0059287549523,-2560.6070512038646,USNAS-P,USNAS-P
11,2024-12,1227882.22,2025850.98,817,344,10881.670239000001,20476.38953,25775.697247979584,48502.96008469026,455300.01,856752.7,0.7037037037037037,0.2962962962962963,1161,0.010874703880652259,222.67467268363828,527.4553282561028,USNAS-P,USNAS-P
0,2024-01,51202729.449999996,22399008.259999998,40694,11210,694991.711768,365409.1252860001,1757038.0326507273,923806.3126995387,29079151.119999997,15289084.74,0.7840243526510481,0.21597564734895192,51904,0.0,0.0,0.0,WAU-P,WAU-P
1,2024-02,47434961.58,20221703.22,42673,11031,605521.725973,333938.463535,1530845.1656557724,844243.9975338981,25335637.07,13972320.65,0.794596305675555,0.2054036943244451,53704,0.0,0.0,0.0,WAU-P,WAU-P
2,2024-03,59096566.86,21228523.48,43399,9870,726083.016228,320659.996614,1835641.2785541536,810674.1419508148,30380042.52,13416736.26,0.8147139987610055,0.18528600123899452,53269,0.0,0.0,0.0,WAU-P,WAU-P
3,2024-04,61016821.760000005,20291477.580000002,43652,9782,770008.162286,296317.291656,1946690.3038976493,749132.316768475,32217914.74,12398213.040000001,0.8169330388890969,0.18306696111090318,53434,0.0,0.0,0.0,WAU-P,WAU-P
4,2024-05,60904644.38,24028044.39,45994,11350,793040.608538,353520.108765,2004919.6084555385,893749.185622341,33181615.42,14791636.35,0.8020717075892857,0.19792829241071427,57344,0.0,0.0,0.0,WAU-P,WAU-P
5,2024-06,58116816.50000001,20164466.87,44755,11023,756550.887754,310250.71322100004,1912668.3972069994,784357.9909745484,31654848.86,12981201.39,0.8023772813654129,0.1976227186345871,55778,0.0,0.0,0.0,WAU-P,WAU-P
6,2024-07,57718206.21,20779279.58,41368,9382,766090.0338090002,324149.227402,1936784.7170621061,819495.4143421301,32053976.310000002,13562729.18,0.8151330049261084,0.18486699507389162,50750,0.0,0.0,0.0,WAU-P,WAU-P
7,2024-08,59397545.4,20341499.33,39355,9274,795109.2374270001,294571.00374,2010149.3969146942,744717.4521989899,33268168.93,12325146.6,0.8092907524316766,0.19070924756832344,48629,0.0,0.0,0.0,WAU-P,WAU-P
8,2024-09,54038191.51,21337510.009999998,39263,9271,714912.692066,341014.983943,1807401.1081214119,862134.4490100096,29912664.94,14268409.37,0.8089792722627437,0.19102072773725637,48534,0.0,0.0,0.0,WAU-P,WAU-P
9,2024-10,62128443.7,35329805.61,37578,11611,798366.3738810001,567991.508173,2018383.901773252,1435963.4297563408,33404450.790000003,23765335.07,0.7639512899225437,0.23604871007745634,49189,0.04139534502767106,23512.20445360858,59442.20162188162,WAU-P,WAU-P
10,2024-11,63263533.58999999,26303429.25,41982,10523,824523.0169,394836.484022,2084511.6207268168,998202.8668225734,34498871.0,16520354.979999999,0.7995809922864489,0.2004190077135511,52505,0.005765642663765891,2276.486077488563,5755.281036045651,WAU-P,WAU-P
11,2024-12,58808418.050000004,24287165.080000002,36168,8997,780518.248709,360424.029826,1973261.2992907881,911203.2813664996,32657667.31,15080503.34,0.8007970773829293,0.19920292261707073,45165,0.004549557567285478,1639.7698723264052,4145.571784076317,WAU-P,WAU-P
0,2024-01,6815.51,472.0,21.0,2.0,297.5478,16.3163,297.5478,16.3163,2704.98,148.32999999999998,0.9130434782608695,0.08695652173913043,23.0,0.0,0.0,0.0,WHS-P,WHS-P
1,2024-02,5617.0,23.31,7.0,1.0,61.787,0.385,61.787,0.385,561.7,3.5,0.875,0.125,8.0,0.0,0.0,0.0,WHS-P,WHS-P
2,2024-03,5023.05,,6.0,,145.93370000000002,,145.93370000000002,,1326.67,,,,,0.0,,,WHS-P,WHS-P
3,2024-04,1262.74,,5.0,,34.388200000000005,,34.388200000000005,,312.62,,,,,0.0,,,WHS-P,WHS-P
4,2024-05,822.05,251.0,2.0,1.0,20.579900000000002,13.036100000000001,20.579900000000002,13.036100000000001,187.09,118.51,0.6666666666666666,0.3333333333333333,3.0,0.0,0.0,0.0,WHS-P,WHS-P
5,2024-08,828.88,,4.0,,11.595099999999999,,11.595099999999999,,105.41,,,,,,,,WHS-P,WHS-P
6,2024-11,2390.0,23.31,6.0,1.0,67.38929999999999,0.385,67.38929999999999,0.385,612.63,3.5,0.8571428571428571,0.14285714285714285,7.0,-0.038906142167011715,-0.01497886473429951,-0.01497886473429951,WHS-P,WHS-P
7,2024-12,400.0,,1.0,,15.3241,,15.3241,,139.31,,,,,,,,WHS-P,WHS-P
0,2024-01,40979.83,14273.36,87,15,2983.1090000000004,1556.8022,3130.0265854251015,1633.4744302834008,17547.7,9157.66,0.8529411764705882,0.14705882352941177,102,0.0,0.0,0.0,XFCHP-P,XFCHP-P
1,2024-02,23407.49,23658.920000000002,3,67,1866.7003000000002,2043.4170000000001,1958.6349563562756,2144.0549222672066,10980.59,12020.1,0.04285714285714286,0.9571428571428572,70,0.0,0.0,0.0,XFCHP-P,XFCHP-P
2,2024-03,20280.0,76276.5,1,127,344.76000000000005,5376.063,361.7393684210527,5640.833142510122,2028.0,31623.9,0.0078125,0.9921875,128,0.0,0.0,0.0,XFCHP-P,XFCHP-P
3,2024-04,61223.05,2129.25,115,4,5203.351500000001,180.05380000000002,5459.615631983806,188.9214174898786,30607.95,1059.14,0.9663865546218487,0.03361344537815126,119,0.0,0.0,0.0,XFCHP-P,XFCHP-P
4,2024-05,61376.97,5338.86,148,13,5214.818,401.9191,5471.64685506073,421.71354388663974,30675.4,2364.23,0.9192546583850931,0.08074534161490683,161,0.0,0.0,0.0,XFCHP-P,XFCHP-P
5,2024-06,41036.13,691.14,84,2,2753.7399000000005,34.122400000000006,2889.3610982186237,35.802922105263164,16198.47,200.72,0.9767441860465116,0.023255813953488372,86,0.0,0.0,0.0,XFCHP-P,XFCHP-P
6,2024-07,70995.0,7790.7,80,15,3243.1597,751.0855,3402.8847359514175,788.0763267206478,19077.41,4418.15,0.8421052631578947,0.15789473684210525,95,0.0,0.0,0.0,XFCHP-P,XFCHP-P
7,2024-08,37917.91,5565.33,72,3,2541.8757,682.2355,2667.062624210527,715.8354765182187,14952.21,4013.15,0.96,0.04,75,0.0,0.0,0.0,XFCHP-P,XFCHP-P
8,2024-09,96808.18000000001,1309.71,241,4,6006.623600000001,26.0695,6302.448739433199,27.353418218623485,35333.08,153.35,0.9836734693877551,0.0163265306122449,245,0.0,0.0,0.0,XFCHP-P,XFCHP-P
9,2024-10,52725.49,3293.62,116,9,3139.5124,198.58550000000002,3294.132824939272,208.36580040485833,18467.72,1168.15,0.928,0.072,125,-0.20002500545257407,-39.722065720302155,-41.67837036211175,XFCHP-P,XFCHP-P
10,2024-11,214160.11000000002,3938.34,143,4,9852.214,292.7604,10337.433779757086,307.1787974089069,57954.2,1722.12,0.9727891156462585,0.027210884353741496,147,-0.2448141210988325,-71.67188001854264,-75.20170730785787,XFCHP-P,XFCHP-P
11,2024-12,142044.42,600.3,145,2,7503.2628,11.3424,7872.797152712552,11.90101117408907,44136.840000000004,66.72,0.9863945578231292,0.013605442176870748,147,-0.25841956327570326,-2.9310980544983365,-3.075454110147362,XFCHP-P,XFCHP-P
0,2024-01,11263313.9,2703595.39,4472,724,35736.55245,8332.20175,367871.18856629793,85771.47908812024,7147310.49,1666440.3499999999,0.8606620477290223,0.13933795227097767,5196,0.0,0.0,0.0,XOXF-P,XOXF-P
1,2024-02,15106792.930000002,4995263.58,4839,724,47836.72155,15707.26935,492430.0305222513,161690.24286827873,9567344.31,3141453.87,0.8698543951105518,0.13014560488944815,5563,0.0,0.0,0.0,XOXF-P,XOXF-P
2,2024-03,16090792.49,7507781.73,4826,899,55639.5924,27648.010100000003,572752.5903952258,284607.9333257008,11127918.48,5529602.0200000005,0.8429694323144105,0.1570305676855895,5725,0.0,0.0,0.0,XOXF-P,XOXF-P
3,2024-04,13381002.49,5452366.29,5297,840,40096.49175,18333.5936,412752.29607133684,188725.55985247178,8019298.350000001,3666718.72,0.8631253055238716,0.1368746944761284,6137,0.0,0.0,0.0,XOXF-P,XOXF-P
4,2024-05,19877880.220000003,6197374.72,5509,1182,68943.7246,19861.639499999997,709704.9987761064,204455.2266188265,13788744.92,3972327.9,0.8233447915109849,0.1766552084890151,6691,0.0,0.0,0.0,XOXF-P,XOXF-P
5,2024-06,16028472.74,4350508.93,4568,651,55517.4643,15782.12225,571495.4067492319,162460.77677272185,11103492.860000001,3156424.45,0.8752634604330332,0.12473653956696686,5219,0.0,0.0,0.0,XOXF-P,XOXF-P
6,2024-07,13151003.69,4669496.619999999,5417,781,42954.1896,17451.53755,442169.3671811958,179645.69665219283,8590837.92,3490307.5100000002,0.8739916101968377,0.1260083898031623,6198,0.0,0.0,0.0,XOXF-P,XOXF-P
7,2024-08,19132828.27,4727998.59,4594,686,69408.00995,16660.6394,714484.3407055604,171504.21062377805,13881601.99,3332127.8800000004,0.8700757575757576,0.12992424242424241,5280,0.0,0.0,0.0,XOXF-P,XOXF-P
8,2024-09,17639342.419999998,3746371.46,4442,684,60926.93225,12790.5218,627180.3362639645,131665.3156045875,12185386.450000001,2558104.36,0.8665626219274288,0.1334373780725712,5126,0.0,0.0,0.0,XOXF-P,XOXF-P
9,2024-10,14768868.870000001,5423874.0600000005,4826,874,53241.1711,15763.26955,548063.3007512909,162266.70754440478,10648234.219999999,3152653.9099999997,0.8466666666666667,0.15333333333333332,5700,0.01398326914687753,220.42204075242907,2269.0190451710746,XOXF-P,XOXF-P
10,2024-11,20927756.009999998,4416754.5600000005,4990,924,73494.55075000001,14954.330950000001,756551.0908019501,153939.51356911808,14698910.15,2990866.19,0.8437605681433886,0.15623943185661143,5914,0.016889367670155586,252.5691936757371,2599.94104363374,XOXF-P,XOXF-P
11,2024-12,17707036.26,4422130.149999999,5110,1160,65273.5952,14917.53935,671924.7773499035,153560.78174712174,13054719.040000001,2983507.87,0.8149920255183413,0.1850079744816587,6270,0.04565791029520294,681.10367346746,7011.264397871321,XOXF-P,XOXF-P
0,2024-01,5637918.78,1069830.67,1742,334,127034.85525000001,22378.050750000002,162448.73562761195,28616.445801382008,5081394.21,895122.03,0.8391136801541426,0.1608863198458574,2076,0.0,0.0,0.0,XRX-P,XRX-P
1,2024-02,5090752.290000001,393381.36,1799,280,112402.92275000001,7931.9039999999995,143737.81625248588,10143.104216428017,4496116.910000001,317276.16,0.8653198653198653,0.13468013468013468,2079,0.0,0.0,0.0,XRX-P,XRX-P
2,2024-03,4810048.529999999,1446214.74,1956,300,106722.19475,32935.950000000004,136473.45499330008,42117.60169021994,4268887.79,1317438.0,0.8670212765957447,0.13297872340425532,2256,0.0,0.0,0.0,XRX-P,XRX-P
3,2024-04,5230070.7,989191.23,2067,342,115788.84275,21696.39025,148067.63913340928,27744.756798120943,4631553.71,867855.61,0.8580323785803238,0.14196762141967623,2409,0.0,0.0,0.0,XRX-P,XRX-P
4,2024-05,5320499.96,718191.11,1765,334,119010.28025000001,15721.464750000001,152187.12624384445,20104.18373623148,4760411.21,628858.59,0.8408766079085279,0.15912339209147214,2099,0.0,0.0,0.0,XRX-P,XRX-P
5,2024-06,5060089.29,468963.3,1975,311,112681.12525000001,9443.013500000001,144093.57408197684,12075.470157938964,4507245.01,377720.54,0.8639545056867891,0.13604549431321084,2286,0.0,0.0,0.0,XRX-P,XRX-P
6,2024-07,5348996.1,1086668.63,2161,368,118484.34975000001,24571.512250000003,151514.5805508938,31421.385017643643,4739373.99,982860.49,0.8544879398971925,0.14551206010280743,2529,0.0,0.0,0.0,XRX-P,XRX-P
7,2024-08,4968774.38,538900.84,2127,360,109394.30275,11388.951750000002,139890.47440270684,14563.883339500862,4375772.11,455558.07,0.8552472858866104,0.14475271411338964,2487,0.0,0.0,0.0,XRX-P,XRX-P
8,2024-09,2708040.9299999997,247725.13,1243,203,58029.26325,4791.45875,74206.25170794886,6127.187803831957,2321170.53,191658.35,0.859612724757953,0.14038727524204703,1446,0.0,0.0,0.0,XRX-P,XRX-P
9,2024-10,2969867.6,326858.27,1333,194,64420.981750000006,6852.584500000002,82379.8083807945,8762.899643689494,2576839.27,274103.37999999995,0.8729535036018337,0.12704649639816634,1527,-0.016990585292150473,-116.42942141891834,-148.88679380266134,XRX-P,XRX-P
